"","common_name1","id","nutrient","food_desc","food_group","notes","ph_ranking","trace","units","value","genus","common_name2","scientific_name1","scientific_name2","family","order","class","phylum","kingdom","algae_type","raw","dried"
"3514","purple laver","09005","Sodium","Algae, purple laver, dried, seasoned and toasted","Algae","Estimation from 09003","Low",FALSE,"mg",1700,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3515","purple laver","09004","Thiamine (Vitamin B1)","Algae, purple laver, dried, toasted","Algae",NA,"Medium",FALSE,"mg",0.69,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3516","purple laver","09003","Water","Algae, purple laver, dried","Algae","Made into sheets and dried",NA,FALSE,"g",8.4,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3517","purple laver","09003","Phenylalanine","Algae, purple laver, dried","Algae","Made into sheets and dried",NA,FALSE,"mg",1400,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3518","purple laver","09004","Linoleic acid","Algae, purple laver, dried, toasted","Algae",NA,"Medium",FALSE,"mg",39,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3519","purple laver","09005","MUFAs","Algae, purple laver, dried, seasoned and toasted","Algae","Estimation from 09003","Medium",FALSE,"g",0.19,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3520","purple laver","09004","Vitamin E (α)","Algae, purple laver, dried, toasted","Algae",NA,"Medium",FALSE,"mg",4.6,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3521","purple laver","09003","Calcium","Algae, purple laver, dried","Algae","Made into sheets and dried","High",FALSE,"mg",140,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3522","purple laver","09003","Threonine","Algae, purple laver, dried","Algae","Made into sheets and dried",NA,FALSE,"mg",1800,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3523","purple laver","09004","Riboflavin (Vitamin B2)","Algae, purple laver, dried, toasted","Algae",NA,"Medium",FALSE,"mg",2.33,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3524","purple laver","09003","Chromium","Algae, purple laver, dried","Algae","Made into sheets and dried","Low",FALSE,"µg",5,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3525","purple laver","09005","SFAs","Algae, purple laver, dried, seasoned and toasted","Algae","Estimation from 09003","Low",FALSE,"g",0.52,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3526","purple laver","09004","Selenium","Algae, purple laver, dried, toasted","Algae",NA,"High",FALSE,"µg",9,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3527","purple laver","09004","Vitamin D","Algae, purple laver, dried, toasted","Algae",NA,"High",FALSE,"µg",0,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3528","purple laver","09005","Potassium","Algae, purple laver, dried, seasoned and toasted","Algae","Estimation from 09003","Medium",FALSE,"mg",2700,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3529","purple laver","09003","MUFAs","Algae, purple laver, dried","Algae","Made into sheets and dried","Medium",FALSE,"g",0.2,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3530","purple laver","09004","Threonine","Algae, purple laver, dried, toasted","Algae",NA,NA,FALSE,"mg",1900,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3531","purple laver","09005","Riboflavin (Vitamin B2)","Algae, purple laver, dried, seasoned and toasted","Algae","Estimation from 09003","Medium",FALSE,"mg",2.31,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3532","purple laver","09004","MUFAs","Algae, purple laver, dried, toasted","Algae",NA,"Medium",FALSE,"g",0.2,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3533","purple laver","09003","Thiamine (Vitamin B1)","Algae, purple laver, dried","Algae","Made into sheets and dried","Medium",FALSE,"mg",1.21,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3534","purple laver","09005","Vitamin B6 (pyridoxine)","Algae, purple laver, dried, seasoned and toasted","Algae","Estimation from 09003","Medium",FALSE,"mg",0.51,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3535","purple laver","09005","Lysine","Algae, purple laver, dried, seasoned and toasted","Algae","Estimation from 09003",NA,FALSE,"mg",1800,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3536","purple laver","09004","Energy","Algae, purple laver, dried, toasted","Algae",NA,NA,FALSE,"kcal",188,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3537","purple laver","09003","Vitamin E (α)","Algae, purple laver, dried","Algae","Made into sheets and dried","Medium",FALSE,"mg",4.3,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3538","purple laver","09004","Potassium","Algae, purple laver, dried, toasted","Algae",NA,"Medium",FALSE,"mg",2400,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3539","purple laver","09005","Vitamin D","Algae, purple laver, dried, seasoned and toasted","Algae","Estimation from 09003","High",FALSE,"µg",0,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3540","purple laver","09005","Water","Algae, purple laver, dried, seasoned and toasted","Algae","Estimation from 09003",NA,FALSE,"g",3.4,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3541","purple laver","09005","Threonine","Algae, purple laver, dried, seasoned and toasted","Algae","Estimation from 09003",NA,FALSE,"mg",1800,"porphyra",NA,"Porphyra spp.",NA,"bangiaceae","bangiales","bangiophyceae","rhodophyta","plantae","red",FALSE,TRUE
"3542","sea lettuce","09001","Lysine","Algae, Sea lettuce, dried","Algae",NA,NA,FALSE,"mg",950,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3543","sea lettuce","09001","Water","Algae, Sea lettuce, dried","Algae",NA,NA,FALSE,"g",16.9,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3544","sea lettuce","09001","Linoleic acid","Algae, Sea lettuce, dried","Algae",NA,"Medium",FALSE,"mg",20,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3545","sea lettuce","09001","Dietary fiber (total)","Algae, Sea lettuce, dried","Algae",NA,"Medium",FALSE,"g",29.1,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3546","sea lettuce","09001","Vitamin E (β)","Algae, Sea lettuce, dried","Algae",NA,"Medium",FALSE,"mg",0,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3547","sea lettuce","09001","Folate (vitamin B9)","Algae, Sea lettuce, dried","Algae",NA,"High",FALSE,"µg",180,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3548","sea lettuce","09001","α -Linolenic acid","Algae, Sea lettuce, dried","Algae",NA,"High",FALSE,"mg",46,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3549","sea lettuce","09001","Vitamin K","Algae, Sea lettuce, dried","Algae",NA,"Low",FALSE,"µg",5,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3550","sea lettuce","09001","Iron","Algae, Sea lettuce, dried","Algae",NA,"High",FALSE,"mg",5.3,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3551","sea lettuce","09001","Calcium","Algae, Sea lettuce, dried","Algae",NA,"High",FALSE,"mg",490,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3552","sea lettuce","09001","SFAs","Algae, Sea lettuce, dried","Algae",NA,"Low",FALSE,"g",0.12,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3553","sea lettuce","09001","Vitamin B7 (biotin)","Algae, Sea lettuce, dried","Algae",NA,"Medium",FALSE,"µg",30.7,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3554","sea lettuce","09001","Potassium","Algae, Sea lettuce, dried","Algae",NA,"Medium",FALSE,"mg",3200,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3555","sea lettuce","09001","Histidine","Algae, Sea lettuce, dried","Algae",NA,NA,FALSE,"mg",410,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3556","sea lettuce","09001","Phosphorus","Algae, Sea lettuce, dried","Algae",NA,"Low",FALSE,"mg",160,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3557","sea lettuce","09001","Energy","Algae, Sea lettuce, dried","Algae",NA,NA,FALSE,"kcal",130,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3558","sea lettuce","09001","Threonine","Algae, Sea lettuce, dried","Algae",NA,NA,FALSE,"mg",1000,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3559","sea lettuce","09001","Valine","Algae, Sea lettuce, dried","Algae",NA,NA,FALSE,"mg",1200,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3560","sea lettuce","09001","Phenylalanine","Algae, Sea lettuce, dried","Algae",NA,NA,FALSE,"mg",1100,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3561","sea lettuce","09001","Vitamin E (α)","Algae, Sea lettuce, dried","Algae",NA,"Medium",FALSE,"mg",1.1,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3562","sea lettuce","09001","Riboflavin (Vitamin B2)","Algae, Sea lettuce, dried","Algae",NA,"Medium",FALSE,"mg",0.48,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3563","sea lettuce","09001","Vitamin E (γ)","Algae, Sea lettuce, dried","Algae",NA,"Medium",FALSE,"mg",0,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3564","sea lettuce","09001","Magnesium","Algae, Sea lettuce, dried","Algae",NA,"Medium",FALSE,"mg",3200,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3565","sea lettuce","09001","Protein","Algae, Sea lettuce, dried","Algae",NA,"Medium",FALSE,"g",16.5,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3566","sea lettuce","09001","Vitamin B6 (pyridoxine)","Algae, Sea lettuce, dried","Algae",NA,"Medium",FALSE,"mg",0.09,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3567","sea lettuce","09001","Copper","Algae, Sea lettuce, dried","Algae",NA,"Low",FALSE,"mg",0.8,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3568","sea lettuce","09001","Vitamin B5 (pantothenic acid)","Algae, Sea lettuce, dried","Algae",NA,"Medium",FALSE,"mg",0.44,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3569","sea lettuce","09001","PUFAs","Algae, Sea lettuce, dried","Algae",NA,NA,FALSE,"g",0.17,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3570","sea lettuce","09001","MUFAs","Algae, Sea lettuce, dried","Algae",NA,"Medium",FALSE,"g",0.05,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3571","sea lettuce","09001","Marine-source omega-3s","Algae, Sea lettuce, dried","Algae",NA,NA,FALSE,"mg",1,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3572","sea lettuce","09001","Iodine","Algae, Sea lettuce, dried","Algae",NA,"High",FALSE,"µg",2200,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3573","sea lettuce","09001","Thiamine (Vitamin B1)","Algae, Sea lettuce, dried","Algae",NA,"Medium",FALSE,"mg",0.07,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3574","sea lettuce","09001","Vitamin A","Algae, Sea lettuce, dried","Algae",NA,"High",FALSE,"µg",220,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3575","sea lettuce","09001","Tryptophan","Algae, Sea lettuce, dried","Algae",NA,NA,FALSE,"mg",340,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3576","sea lettuce","09001","Vitamin D","Algae, Sea lettuce, dried","Algae",NA,"High",FALSE,"µg",0,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3577","sea lettuce","09001","Zinc","Algae, Sea lettuce, dried","Algae",NA,"High",FALSE,"mg",1.2,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3578","sea lettuce","09001","Chromium","Algae, Sea lettuce, dried","Algae",NA,"Low",FALSE,"µg",160,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3579","sea lettuce","09001","Sodium","Algae, Sea lettuce, dried","Algae",NA,"Low",FALSE,"mg",3900,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3580","sea lettuce","09001","Vitamin B12 (cobalamine)","Algae, Sea lettuce, dried","Algae",NA,"High",FALSE,"µg",1.3,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3581","sea lettuce","09001","Selenium","Algae, Sea lettuce, dried","Algae",NA,"High",FALSE,"µg",8,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3582","sea lettuce","09001","Leucine","Algae, Sea lettuce, dried","Algae",NA,NA,FALSE,"mg",1400,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3583","sea lettuce","09001","Isoleucine","Algae, Sea lettuce, dried","Algae",NA,NA,FALSE,"mg",790,"ulva",NA,"Ulva spp.",NA,"ulvaceae","ulvales","ulvophyceae","chlorophyta","plantae",NA,FALSE,TRUE
"3584","wakame","09044","Riboflavin (Vitamin B2)","Algae, ""Wakame"", cut and dried","Algae",NA,"Medium",FALSE,"mg",0.07,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"3585","wakame","09044","Riboflavin (Vitamin B2)","Algae, ""Wakame"", cut and dried","Algae",NA,"Medium",FALSE,"mg",0.07,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"3586","wakame","09043","Calcium","Algae, ""Wakame"", ""Haiboshi"" (coated with ash and dried), soaked in water","Algae","Estimation from 09044","High",FALSE,"mg",140,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
"3587","wakame","09043","Calcium","Algae, ""Wakame"", ""Haiboshi"" (coated with ash and dried), soaked in water","Algae","Estimation from 09044","High",FALSE,"mg",140,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
"3588","wakame","09041","Potassium","Algae, ""Wakame"", dried, soaked in water","Algae","Estimation from 09044","Medium",FALSE,"mg",260,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
"3589","wakame","09041","Potassium","Algae, ""Wakame"", dried, soaked in water","Algae","Estimation from 09044","Medium",FALSE,"mg",260,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
"3590","wakame","09040","Riboflavin (Vitamin B2)","Algae, ""Wakame"", dried","Algae","Estimation from 09044","Medium",FALSE,"mg",0.83,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"3591","wakame","09040","Riboflavin (Vitamin B2)","Algae, ""Wakame"", dried","Algae","Estimation from 09044","Medium",FALSE,"mg",0.83,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"3592","wakame","09041","Riboflavin (Vitamin B2)","Algae, ""Wakame"", dried, soaked in water","Algae","Estimation from 09044","Medium",FALSE,"mg",0.08,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
"3593","wakame","09041","Riboflavin (Vitamin B2)","Algae, ""Wakame"", dried, soaked in water","Algae","Estimation from 09044","Medium",FALSE,"mg",0.08,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
"3594","wakame","09041","Sodium","Algae, ""Wakame"", dried, soaked in water","Algae","Estimation from 09044","Low",FALSE,"mg",290,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
"3595","wakame","09041","Sodium","Algae, ""Wakame"", dried, soaked in water","Algae","Estimation from 09044","Low",FALSE,"mg",290,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
"3596","wakame","09042","Calcium","Algae, ""Wakame"", dried, ""Ita-wakame"" (made into sheets and dried)","Algae","Estimation from 09044","High",FALSE,"mg",960,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"3597","wakame","09042","Calcium","Algae, ""Wakame"", dried, ""Ita-wakame"" (made into sheets and dried)","Algae","Estimation from 09044","High",FALSE,"mg",960,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"3598","wakame","09043","Riboflavin (Vitamin B2)","Algae, ""Wakame"", ""Haiboshi"" (coated with ash and dried), soaked in water","Algae","Estimation from 09044","Medium",FALSE,"mg",0.03,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
"3599","wakame","09043","Riboflavin (Vitamin B2)","Algae, ""Wakame"", ""Haiboshi"" (coated with ash and dried), soaked in water","Algae","Estimation from 09044","Medium",FALSE,"mg",0.03,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
"3600","wakame","09041","Calcium","Algae, ""Wakame"", dried, soaked in water","Algae","Estimation from 09044","High",FALSE,"mg",130,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
"3601","wakame","09041","Calcium","Algae, ""Wakame"", dried, soaked in water","Algae","Estimation from 09044","High",FALSE,"mg",130,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
"3602","wakame","09040","Potassium","Algae, ""Wakame"", dried","Algae","Estimation from 09044","Medium",FALSE,"mg",5200,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"3603","wakame","09040","Potassium","Algae, ""Wakame"", dried","Algae","Estimation from 09044","Medium",FALSE,"mg",5200,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"3604","wakame","09045","Lysine","Algae,  ""Wakame"", blanched and salted products, desalted","Algae","Estimation from 15-36a by Standard Tables of Food Composition in Japan [Fatty Acids, Cholesterol and Vitamin E (TOCOPHEROLS)]",NA,FALSE,"mg",100,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
"3605","wakame","09045","Lysine","Algae,  ""Wakame"", blanched and salted products, desalted","Algae","Estimation from 15-36a by Standard Tables of Food Composition in Japan [Fatty Acids, Cholesterol and Vitamin E (TOCOPHEROLS)]",NA,FALSE,"mg",100,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
"3606","wakame","09039","Sodium","Algae, ""Wakame"", raw","Algae","Without base     
Removed portion: stipe, center vein and fruit-bearing leaves
Estimation from 09044","Low",FALSE,"mg",610,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",TRUE,NA
"3607","wakame","09039","Sodium","Algae, ""Wakame"", raw","Algae","Without base     
Removed portion: stipe, center vein and fruit-bearing leaves
Estimation from 09044","Low",FALSE,"mg",610,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",TRUE,NA
"3608","wakame","09044","MUFAs","Algae, ""Wakame"", cut and dried","Algae",NA,"Medium",FALSE,"g",0.09,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"3609","wakame","09044","MUFAs","Algae, ""Wakame"", cut and dried","Algae",NA,"Medium",FALSE,"g",0.09,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"3610","wakame","09045","Potassium","Algae,  ""Wakame"", blanched and salted products, desalted","Algae","Estimation from 15-36a by Standard Tables of Food Composition in Japan [Fatty Acids, Cholesterol and Vitamin E (TOCOPHEROLS)]","Medium",FALSE,"mg",12,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
"3611","wakame","09045","Potassium","Algae,  ""Wakame"", blanched and salted products, desalted","Algae","Estimation from 15-36a by Standard Tables of Food Composition in Japan [Fatty Acids, Cholesterol and Vitamin E (TOCOPHEROLS)]","Medium",FALSE,"mg",12,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
"3612","wakame","09044","Potassium","Algae, ""Wakame"", cut and dried","Algae",NA,"Medium",FALSE,"mg",440,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"3613","wakame","09044","Potassium","Algae, ""Wakame"", cut and dried","Algae",NA,"Medium",FALSE,"mg",440,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,TRUE
"3614","wakame","09047","Linoleic acid","Algae, ""Wakame"", fruit-bearing leaves, raw","Algae",NA,"Medium",FALSE,"mg",33,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",TRUE,NA
"3615","wakame","09047","Linoleic acid","Algae, ""Wakame"", fruit-bearing leaves, raw","Algae",NA,"Medium",FALSE,"mg",33,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",TRUE,NA
"3616","wakame","09047","Riboflavin (Vitamin B2)","Algae, ""Wakame"", fruit-bearing leaves, raw","Algae",NA,"Medium",FALSE,"mg",0.03,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",TRUE,NA
"3617","wakame","09047","Riboflavin (Vitamin B2)","Algae, ""Wakame"", fruit-bearing leaves, raw","Algae",NA,"Medium",FALSE,"mg",0.03,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",TRUE,NA
"3618","wakame","09041","Iron","Algae, ""Wakame"", dried, soaked in water","Algae","Estimation from 09044","High",FALSE,"mg",0.5,"undaria",NA,"Undaria pinnatifida",NA,"alariaceae","laminariales","phaeophyceae","ochrophyta","chromista","brown",FALSE,FALSE
